sample_size,scale,original_n,source,name,value,power,scale2,sd_item,new_sample
355,3,85,Medium Variance,Decile 10,0.8,80,Large Scale,106.429332773164,204.733045738909
255,1,85,High Variance,Decile 20,0.8,80,Small Scale,0.986551472725802,147.061765249076
445,3,85,High Variance,Decile 20,0.833333333333333,80,Large Scale,159.428379278152,256.637198179759
135,1,85,Low Variance,Decile 20,0.8,80,Small Scale,0.24716791652081,77.8562286612753
145,2,85,Low Variance,Decile 20,0.866666666666667,80,Medium Scale,3.89004104694167,83.6233567102587
135,3,85,Low Variance,Decile 20,0.833333333333333,80,Large Scale,54.2167547735512,77.8562286612753
165,1,85,Medium Variance,Decile 20,0.8,80,Small Scale,0.394103475842347,95.1576128082254
430,2,85,Medium Variance,Decile 20,0.8,80,Medium Scale,10.3169503472861,247.986506106284
250,3,85,Medium Variance,Decile 20,0.833333333333333,80,Large Scale,106.429332773164,144.178201224584
240,1,85,High Variance,Decile 30,0.8,80,Small Scale,0.986551472725802,138.411073175601
380,2,85,High Variance,Decile 30,0.8,80,Medium Scale,12.838471268839,219.150865861368
285,3,85,High Variance,Decile 30,0.8,80,Large Scale,159.428379278152,164.363149396026
120,1,85,Low Variance,Decile 30,0.8,80,Small Scale,0.24716791652081,69.2055365878003
115,2,85,Low Variance,Decile 30,0.8,80,Medium Scale,3.89004104694167,66.3219725633086
110,3,85,Low Variance,Decile 30,0.8,80,Large Scale,54.2167547735512,63.4384085388169
145,1,85,Medium Variance,Decile 30,0.866666666666667,80,Small Scale,0.394103475842347,83.6233567102587
240,2,85,Medium Variance,Decile 30,0.8,80,Medium Scale,10.3169503472861,138.411073175601
155,3,85,Medium Variance,Decile 30,0.8,80,Large Scale,106.429332773164,89.390484759242
180,1,85,High Variance,Decile 40,0.8,80,Small Scale,0.986551472725802,103.8083048817
210,2,85,High Variance,Decile 40,0.8,80,Medium Scale,12.838471268839,121.109689028651
200,3,85,High Variance,Decile 40,0.8,80,Large Scale,159.428379278152,115.342560979667
110,1,85,Low Variance,Decile 40,0.833333333333333,80,Small Scale,0.24716791652081,63.4384085388169
115,2,85,Low Variance,Decile 40,0.8,80,Medium Scale,3.89004104694167,66.3219725633086
110,3,85,Low Variance,Decile 40,0.866666666666667,80,Large Scale,54.2167547735512,63.4384085388169
120,1,85,Medium Variance,Decile 40,0.833333333333333,80,Small Scale,0.394103475842347,69.2055365878003
190,2,85,Medium Variance,Decile 40,0.8,80,Medium Scale,10.3169503472861,109.575432930684
125,3,85,Medium Variance,Decile 40,0.8,80,Large Scale,106.429332773164,72.089100612292
135,1,85,High Variance,Decile 50,0.8,80,Small Scale,0.986551472725802,77.8562286612753
155,2,85,High Variance,Decile 50,0.8,80,Medium Scale,12.838471268839,89.390484759242
155,3,85,High Variance,Decile 50,0.8,80,Large Scale,159.428379278152,89.390484759242
95,1,85,Low Variance,Decile 50,0.8,80,Small Scale,0.24716791652081,54.7877164653419
110,2,85,Low Variance,Decile 50,0.8,80,Medium Scale,3.89004104694167,63.4384085388169
100,3,85,Low Variance,Decile 50,0.8,80,Large Scale,54.2167547735512,57.6712804898336
105,1,85,Medium Variance,Decile 50,0.8,80,Small Scale,0.394103475842347,60.5548445143253
155,2,85,Medium Variance,Decile 50,0.8,80,Medium Scale,10.3169503472861,89.390484759242
105,3,85,Medium Variance,Decile 50,0.8,80,Large Scale,106.429332773164,60.5548445143253
110,1,85,High Variance,Decile 60,0.8,80,Small Scale,0.986551472725802,63.4384085388169
125,2,85,High Variance,Decile 60,0.833333333333333,80,Medium Scale,12.838471268839,72.089100612292
90,3,85,High Variance,Decile 60,0.8,80,Large Scale,159.428379278152,51.9041524408502
95,1,85,Low Variance,Decile 60,0.833333333333333,80,Small Scale,0.24716791652081,54.7877164653419
105,2,85,Low Variance,Decile 60,0.8,80,Medium Scale,3.89004104694167,60.5548445143253
100,3,85,Low Variance,Decile 60,0.866666666666667,80,Large Scale,54.2167547735512,57.6712804898336
95,1,85,Medium Variance,Decile 60,0.8,80,Small Scale,0.394103475842347,54.7877164653419
145,2,85,Medium Variance,Decile 60,0.8,80,Medium Scale,10.3169503472861,83.6233567102587
105,3,85,Medium Variance,Decile 60,0.8,80,Large Scale,106.429332773164,60.5548445143253
105,1,85,High Variance,Decile 70,0.866666666666667,80,Small Scale,0.986551472725802,60.5548445143253
110,2,85,High Variance,Decile 70,0.833333333333333,80,Medium Scale,12.838471268839,63.4384085388169
90,3,85,High Variance,Decile 70,0.8,80,Large Scale,159.428379278152,51.9041524408502
95,1,85,Low Variance,Decile 70,0.833333333333333,80,Small Scale,0.24716791652081,54.7877164653419
95,2,85,Low Variance,Decile 70,0.833333333333333,80,Medium Scale,3.89004104694167,54.7877164653419
95,3,85,Low Variance,Decile 70,0.833333333333333,80,Large Scale,54.2167547735512,54.7877164653419
85,1,85,Medium Variance,Decile 70,0.8,80,Small Scale,0.394103475842347,49.0205884163585
115,2,85,Medium Variance,Decile 70,0.8,80,Medium Scale,10.3169503472861,66.3219725633086
105,3,85,Medium Variance,Decile 70,0.833333333333333,80,Large Scale,106.429332773164,60.5548445143253
75,1,85,High Variance,Decile 80,0.8,80,Small Scale,0.986551472725802,43.2534603673752
80,2,85,High Variance,Decile 80,0.8,80,Medium Scale,12.838471268839,46.1370243918669
75,3,85,High Variance,Decile 80,0.8,80,Large Scale,159.428379278152,43.2534603673752
90,1,85,Low Variance,Decile 80,0.8,80,Small Scale,0.24716791652081,51.9041524408502
85,2,85,Low Variance,Decile 80,0.833333333333333,80,Medium Scale,3.89004104694167,49.0205884163585
90,3,85,Low Variance,Decile 80,0.8,80,Large Scale,54.2167547735512,51.9041524408502
85,1,85,Medium Variance,Decile 80,0.8,80,Small Scale,0.394103475842347,49.0205884163585
80,2,85,Medium Variance,Decile 80,0.8,80,Medium Scale,10.3169503472861,46.1370243918669
85,3,85,Medium Variance,Decile 80,0.8,80,Large Scale,106.429332773164,49.0205884163585
65,1,85,High Variance,Decile 90,0.866666666666667,80,Small Scale,0.986551472725802,37.4863323183918
60,2,85,High Variance,Decile 90,0.8,80,Medium Scale,12.838471268839,34.6027682939001
70,3,85,High Variance,Decile 90,0.8,80,Large Scale,159.428379278152,40.3698963428835
80,1,85,Low Variance,Decile 90,0.866666666666667,80,Small Scale,0.24716791652081,46.1370243918669
75,2,85,Low Variance,Decile 90,0.8,80,Medium Scale,3.89004104694167,43.2534603673752
80,3,85,Low Variance,Decile 90,0.866666666666667,80,Large Scale,54.2167547735512,46.1370243918669
75,1,85,Medium Variance,Decile 90,0.8,80,Small Scale,0.394103475842347,43.2534603673752
75,2,85,Medium Variance,Decile 90,0.8,80,Medium Scale,10.3169503472861,43.2534603673752
70,3,85,Medium Variance,Decile 90,0.8,80,Large Scale,106.429332773164,40.3698963428835
185,1,90,Low Variance,Decile 0,0.866666666666667,80,Small Scale,0.244298632105551,103.172968260254
340,2,90,Low Variance,Decile 0,0.8,80,Medium Scale,3.99069491000675,189.615184910736
190,3,90,Low Variance,Decile 0,0.8,80,Large Scale,49.5603092144004,105.961426861882
295,1,90,Medium Variance,Decile 0,0.8,80,Small Scale,0.417771193788594,164.51905749608
440,1,90,High Variance,Decile 10,0.8,80,Small Scale,0.966702344184382,245.384356943306
150,1,90,Low Variance,Decile 10,0.8,80,Small Scale,0.244298632105551,83.6537580488543
150,2,90,Low Variance,Decile 10,0.8,80,Medium Scale,3.99069491000675,83.6537580488543
150,3,90,Low Variance,Decile 10,0.9,80,Large Scale,49.5603092144004,83.6537580488543
230,1,90,Medium Variance,Decile 10,0.833333333333333,80,Small Scale,0.417771193788594,128.26909567491
420,3,90,Medium Variance,Decile 10,0.8,80,Large Scale,113.104479514924,234.230522536792
280,1,90,High Variance,Decile 20,0.8,80,Small Scale,0.966702344184382,156.153681691195
445,3,90,High Variance,Decile 20,0.8,80,Large Scale,149.636025860562,248.172815544934
140,1,90,Low Variance,Decile 20,0.8,80,Small Scale,0.244298632105551,78.0768408455973
145,2,90,Low Variance,Decile 20,0.833333333333333,80,Medium Scale,3.99069491000675,80.8652994472258
135,3,90,Low Variance,Decile 20,0.8,80,Large Scale,49.5603092144004,75.2883822439688
205,1,90,Medium Variance,Decile 20,0.833333333333333,80,Small Scale,0.417771193788594,114.326802666767
370,2,90,Medium Variance,Decile 20,0.8,80,Medium Scale,10.6876354082941,206.345936520507
270,3,90,Medium Variance,Decile 20,0.8,80,Large Scale,113.104479514924,150.576764487938
235,1,90,High Variance,Decile 30,0.8,80,Small Scale,0.966702344184382,131.057554276538
350,2,90,High Variance,Decile 30,0.8,80,Medium Scale,12.805006480911,195.192102113993
250,3,90,High Variance,Decile 30,0.8,80,Large Scale,149.636025860562,139.422930081424
135,1,90,Low Variance,Decile 30,0.8,80,Small Scale,0.244298632105551,75.2883822439688
140,2,90,Low Variance,Decile 30,0.833333333333333,80,Medium Scale,3.99069491000675,78.0768408455973
130,3,90,Low Variance,Decile 30,0.8,80,Large Scale,49.5603092144004,72.4999236423404
175,1,90,Medium Variance,Decile 30,0.8,80,Small Scale,0.417771193788594,97.5960510569966
215,2,90,Medium Variance,Decile 30,0.8,80,Medium Scale,10.6876354082941,119.903719870024
175,3,90,Medium Variance,Decile 30,0.8,80,Large Scale,113.104479514924,97.5960510569966
210,1,90,High Variance,Decile 40,0.8,80,Small Scale,0.966702344184382,117.115261268396
270,2,90,High Variance,Decile 40,0.8,80,Medium Scale,12.805006480911,150.576764487938
210,3,90,High Variance,Decile 40,0.8,80,Large Scale,149.636025860562,117.115261268396
125,1,90,Low Variance,Decile 40,0.8,80,Small Scale,0.244298632105551,69.7114650407119
125,2,90,Low Variance,Decile 40,0.8,80,Medium Scale,3.99069491000675,69.7114650407119
130,3,90,Low Variance,Decile 40,0.833333333333333,80,Large Scale,49.5603092144004,72.4999236423404
140,1,90,Medium Variance,Decile 40,0.8,80,Small Scale,0.417771193788594,78.0768408455973
190,2,90,Medium Variance,Decile 40,0.8,80,Medium Scale,10.6876354082941,105.961426861882
175,3,90,Medium Variance,Decile 40,0.833333333333333,80,Large Scale,113.104479514924,97.5960510569966
130,1,90,High Variance,Decile 50,0.8,80,Small Scale,0.966702344184382,72.4999236423404
180,2,90,High Variance,Decile 50,0.8,80,Medium Scale,12.805006480911,100.384509658625
145,3,90,High Variance,Decile 50,0.8,80,Large Scale,149.636025860562,80.8652994472258
125,1,90,Low Variance,Decile 50,0.866666666666667,80,Small Scale,0.244298632105551,69.7114650407119
120,2,90,Low Variance,Decile 50,0.8,80,Medium Scale,3.99069491000675,66.9230064390834
125,3,90,Low Variance,Decile 50,0.866666666666667,80,Large Scale,49.5603092144004,69.7114650407119
140,1,90,Medium Variance,Decile 50,0.8,80,Small Scale,0.417771193788594,78.0768408455973
130,2,90,Medium Variance,Decile 50,0.8,80,Medium Scale,10.6876354082941,72.4999236423404
125,3,90,Medium Variance,Decile 50,0.8,80,Large Scale,113.104479514924,69.7114650407119
120,1,90,High Variance,Decile 60,0.8,80,Small Scale,0.966702344184382,66.9230064390834
125,2,90,High Variance,Decile 60,0.833333333333333,80,Medium Scale,12.805006480911,69.7114650407119
115,3,90,High Variance,Decile 60,0.8,80,Large Scale,149.636025860562,64.1345478374549
105,1,90,Low Variance,Decile 60,0.866666666666667,80,Small Scale,0.244298632105551,58.557630634198
105,2,90,Low Variance,Decile 60,0.866666666666667,80,Medium Scale,3.99069491000675,58.557630634198
110,3,90,Low Variance,Decile 60,0.8,80,Large Scale,49.5603092144004,61.3460892358265
130,1,90,Medium Variance,Decile 60,0.8,80,Small Scale,0.417771193788594,72.4999236423404
125,2,90,Medium Variance,Decile 60,0.8,80,Medium Scale,10.6876354082941,69.7114650407119
125,3,90,Medium Variance,Decile 60,0.8,80,Large Scale,113.104479514924,69.7114650407119
110,1,90,High Variance,Decile 70,0.8,80,Small Scale,0.966702344184382,61.3460892358265
105,2,90,High Variance,Decile 70,0.8,80,Medium Scale,12.805006480911,58.557630634198
115,3,90,High Variance,Decile 70,0.866666666666667,80,Large Scale,149.636025860562,64.1345478374549
95,1,90,Low Variance,Decile 70,0.833333333333333,80,Small Scale,0.244298632105551,52.980713430941
105,2,90,Low Variance,Decile 70,0.9,80,Medium Scale,3.99069491000675,58.557630634198
85,3,90,Low Variance,Decile 70,0.8,80,Large Scale,49.5603092144004,47.4037962276841
105,1,90,Medium Variance,Decile 70,0.8,80,Small Scale,0.417771193788594,58.557630634198
100,2,90,Medium Variance,Decile 70,0.8,80,Medium Scale,10.6876354082941,55.7691720325695
110,3,90,Medium Variance,Decile 70,0.833333333333333,80,Large Scale,113.104479514924,61.3460892358265
85,1,90,High Variance,Decile 80,0.8,80,Small Scale,0.966702344184382,47.4037962276841
90,2,90,High Variance,Decile 80,0.866666666666667,80,Medium Scale,12.805006480911,50.1922548293126
75,3,90,High Variance,Decile 80,0.8,80,Large Scale,149.636025860562,41.8268790244271
90,1,90,Low Variance,Decile 80,0.833333333333333,80,Small Scale,0.244298632105551,50.1922548293126
95,2,90,Low Variance,Decile 80,0.833333333333333,80,Medium Scale,3.99069491000675,52.980713430941
85,3,90,Low Variance,Decile 80,0.866666666666667,80,Large Scale,49.5603092144004,47.4037962276841
90,1,90,Medium Variance,Decile 80,0.833333333333333,80,Small Scale,0.417771193788594,50.1922548293126
90,2,90,Medium Variance,Decile 80,0.8,80,Medium Scale,10.6876354082941,50.1922548293126
90,3,90,Medium Variance,Decile 80,0.8,80,Large Scale,113.104479514924,50.1922548293126
70,1,90,High Variance,Decile 90,0.8,80,Small Scale,0.966702344184382,39.0384204227987
85,2,90,High Variance,Decile 90,0.866666666666667,80,Medium Scale,12.805006480911,47.4037962276841
75,3,90,High Variance,Decile 90,0.8,80,Large Scale,149.636025860562,41.8268790244271
85,1,90,Low Variance,Decile 90,0.8,80,Small Scale,0.244298632105551,47.4037962276841
85,2,90,Low Variance,Decile 90,0.833333333333333,80,Medium Scale,3.99069491000675,47.4037962276841
75,3,90,Low Variance,Decile 90,0.8,80,Large Scale,49.5603092144004,41.8268790244271
85,1,90,Medium Variance,Decile 90,0.9,80,Small Scale,0.417771193788594,47.4037962276841
55,2,90,Medium Variance,Decile 90,0.8,80,Medium Scale,10.6876354082941,30.6730446179132
80,3,90,Medium Variance,Decile 90,0.8,80,Large Scale,113.104479514924,44.6153376260556
170,1,95,Low Variance,Decile 0,0.8,80,Small Scale,0.21191360137032,91.7993181052962
300,2,95,Low Variance,Decile 0,0.833333333333333,80,Medium Scale,4.73313757439605,161.998796656405
230,3,95,Low Variance,Decile 0,0.8,80,Large Scale,52.2823629368537,124.199077436577
420,1,95,Medium Variance,Decile 0,0.833333333333333,80,Small Scale,0.453264803846127,226.798315318967
455,1,95,High Variance,Decile 10,0.8,80,Small Scale,0.949498810893,245.698174928881
140,1,95,Low Variance,Decile 10,0.8,80,Small Scale,0.21191360137032,75.5994384396557
170,2,95,Low Variance,Decile 10,0.8,80,Medium Scale,4.73313757439605,91.7993181052962
165,3,95,Low Variance,Decile 10,0.866666666666667,80,Large Scale,52.2823629368537,89.0993381610228
260,1,95,Medium Variance,Decile 10,0.8,80,Small Scale,0.453264803846127,140.398957102218
410,2,95,Medium Variance,Decile 10,0.8,80,Medium Scale,9.62751794472477,221.39835543042
365,3,95,Medium Variance,Decile 10,0.8,80,Large Scale,109.710229531193,197.098535931959
265,1,95,High Variance,Decile 20,0.8,80,Small Scale,0.949498810893,143.098937046491
380,3,95,High Variance,Decile 20,0.8,80,Large Scale,147.448511056641,205.19847576478
140,1,95,Low Variance,Decile 20,0.866666666666667,80,Small Scale,0.21191360137032,75.5994384396557
160,2,95,Low Variance,Decile 20,0.8,80,Medium Scale,4.73313757439605,86.3993582167494
130,3,95,Low Variance,Decile 20,0.8,80,Large Scale,52.2823629368537,70.1994785511089
200,1,95,Medium Variance,Decile 20,0.8,80,Small Scale,0.453264803846127,107.999197770937
390,2,95,Medium Variance,Decile 20,0.8,80,Medium Scale,9.62751794472477,210.598435653327
250,3,95,Medium Variance,Decile 20,0.8,80,Large Scale,109.710229531193,134.998997213671
265,1,95,High Variance,Decile 30,0.8,80,Small Scale,0.949498810893,143.098937046491
395,2,95,High Variance,Decile 30,0.833333333333333,80,Medium Scale,12.1123284067561,213.2984155976
295,3,95,High Variance,Decile 30,0.8,80,Large Scale,147.448511056641,159.298816712132
130,1,95,Low Variance,Decile 30,0.8,80,Small Scale,0.21191360137032,70.1994785511089
155,2,95,Low Variance,Decile 30,0.8,80,Medium Scale,4.73313757439605,83.699378272476
120,3,95,Low Variance,Decile 30,0.8,80,Large Scale,52.2823629368537,64.799518662562
160,1,95,Medium Variance,Decile 30,0.8,80,Small Scale,0.453264803846127,86.3993582167494
245,2,95,Medium Variance,Decile 30,0.8,80,Medium Scale,9.62751794472477,132.299017269397
200,3,95,Medium Variance,Decile 30,0.8,80,Large Scale,109.710229531193,107.999197770937
200,1,95,High Variance,Decile 40,0.8,80,Small Scale,0.949498810893,107.999197770937
295,2,95,High Variance,Decile 40,0.8,80,Medium Scale,12.1123284067561,159.298816712132
175,3,95,High Variance,Decile 40,0.8,80,Large Scale,147.448511056641,94.4992980495696
125,1,95,Low Variance,Decile 40,0.9,80,Small Scale,0.21191360137032,67.4994986068354
155,2,95,Low Variance,Decile 40,0.833333333333333,80,Medium Scale,4.73313757439605,83.699378272476
115,3,95,Low Variance,Decile 40,0.8,80,Large Scale,52.2823629368537,62.0995387182886
160,1,95,Medium Variance,Decile 40,0.8,80,Small Scale,0.453264803846127,86.3993582167494
215,2,95,Medium Variance,Decile 40,0.833333333333333,80,Medium Scale,9.62751794472477,116.099137603757
135,3,95,Medium Variance,Decile 40,0.8,80,Large Scale,109.710229531193,72.8994584953823
170,1,95,High Variance,Decile 50,0.8,80,Small Scale,0.949498810893,91.7993181052962
195,2,95,High Variance,Decile 50,0.8,80,Medium Scale,12.1123284067561,105.299217826663
145,3,95,High Variance,Decile 50,0.8,80,Large Scale,147.448511056641,78.2994183839291
115,1,95,Low Variance,Decile 50,0.8,80,Small Scale,0.21191360137032,62.0995387182886
135,2,95,Low Variance,Decile 50,0.866666666666667,80,Medium Scale,4.73313757439605,72.8994584953823
115,3,95,Low Variance,Decile 50,0.8,80,Large Scale,52.2823629368537,62.0995387182886
135,1,95,Medium Variance,Decile 50,0.866666666666667,80,Small Scale,0.453264803846127,72.8994584953823
150,2,95,Medium Variance,Decile 50,0.8,80,Medium Scale,9.62751794472477,80.9993983282025
125,3,95,Medium Variance,Decile 50,0.8,80,Large Scale,109.710229531193,67.4994986068354
130,1,95,High Variance,Decile 60,0.8,80,Small Scale,0.949498810893,70.1994785511089
140,2,95,High Variance,Decile 60,0.8,80,Medium Scale,12.1123284067561,75.5994384396557
