"RT" "zRT" "Pp" "Type" "Prime" "Target" "accTarget" "accPrime"
0.480024397 -0.671111854558099 34 "U" "satijn" "gevaar" 1 1
0.546828628 -0.486655709459319 34 "U" "tenor" "bezem" 1 0
0.786829531 0.176021500126497 34 "U" "alarm" "zetel" 1 1
0.560194254 -0.449751282720359 34 "U" "nonkel" "strand" 1 1
0.76018852 0.102461815103041 34 "U" "taxi" "gewei" 1 1
0.533518076 -0.523408068917762 34 "U" "wrat" "terras" 1 1
0.60019058 -0.339315641120442 34 "U" "sober" "getal" 1 1
0.573659778 -0.412571023153041 34 "U" "eclair" "veulen" 0 1
0.773657024 0.13965030288142 34 "U" "libel" "karig" 1 1
0.533519924 -0.523402966322446 34 "U" "absurd" "tijger" 1 1
0.720327914 -0.00759908394482515 34 "U" "heks" "glad" 1 1
0.613271594 -0.303197069282931 34 "U" "lepel" "hevig" 1 1
1.520314693 2.20128013186906 34 "U" "zomer" "smal" 1 1
0.772999346 0.137834358789551 34 "U" "orgel" "gebak" 1 1
0.60018611 -0.339327983437032 34 "U" "poema" "stad" 1 1
0.733273864 0.0281465566515252 34 "U" "eland" "pakje" 1 0
0.533647954 -0.298755491700496 35 "R" "soepel" "lenig" 1 1
0.479938835 -0.656540846866825 35 "R" "karton" "papier" 1 1
0.520243645 -0.388048809960366 35 "R" "pyjama" "nacht" 1 1
0.426598728 -1.01186801444902 35 "R" "slap" "zwak" 1 1
0.466858327 -0.743677152352231 35 "R" "vracht" "lading" 1 1
0.480322897 -0.653982403130745 35 "R" "matras" "zacht" 1 1
0.453656346 -0.831622654883824 35 "R" "hagel" "winter" 1 1
0.520190895 -0.388400206107545 35 "R" "netjes" "proper" 1 1
0.533213139 -0.3016520284917 35 "R" "cape" "mantel" 1 0
0.400180429 -1.18785452598732 35 "R" "fazant" "vogel" 1 1
0.493521422 -0.566059922875639 35 "R" "louter" "alleen" 1 1
0.493512839 -0.56611709885917 35 "R" "ekster" "zwart" 1 1
0.733527482 1.03274964648578 35 "R" "marmer" "hard" 1 1
0.493644118 -0.565242578768068 35 "R" "ajuin" "wenen" 1 1
0.666602135 0.586923881851198 35 "R" "cactus" "plant" 1 1
0.600189984 0.144516792044068 35 "R" "sabel" "degen" 1 1
0.680185497 0.677409968534594 35 "R" "slogan" "leuze" 1 1
0.480190933 -0.654861486375607 35 "R" "saldo" "geld" 1 1
0.613275528 0.231686645036529 35 "U" "hengst" "opera" 1 1
0.480362415 -0.653719152458817 35 "U" "paniek" "geluid" 1 1
0.720245659 0.944272273410433 35 "U" "lepra" "zijde" 1 1
0.693254292 0.76446824742148 35 "U" "ijzel" "tante" 1 1
1.093518376 3.43084278717637 35 "U" "okapi" "wapen" 1 0
0.493670732 -0.565065288586816 35 "U" "nummer" "scherp" 1 1
0.613517702 0.233299896421309 35 "U" "vallei" "bizar" 1 1
0.50652343 -0.479446548149544 35 "U" "matrak" "sappig" 1 1
0.493513882 -0.566110150874686 35 "U" "venkel" "kerk" 1 1
0.520185292 -0.388437530706838 35 "U" "sauna" "lelijk" 1 1
0.466973633 -0.742909037012956 35 "U" "zakmes" "anijs" 1 1
0.520188332 -0.388417279630298 35 "U" "klank" "ziekte" 1 1
0.506868958 -0.477144800131671 35 "U" "tenger" "bestek" 1 1
0.453535408 -0.832428288007002 35 "U" "cadeau" "warm" 1 1
0.880045235 2.00878327487722 35 "U" "sofa" "bergen" 1 1
0.493527293 -0.566020812984073 35 "U" "ananas" "brand" 1 1
0.72016418 0.943729497928422 35 "U" "intens" "wortel" 1 1
0.480199158 -0.6548066952228 35 "U" "balkon" "zebra" 1 1
0.546988368 -0.209887812432552 35 "R" "boete" "straf" 1 1
0.573519945 -0.0331466951547234 35 "R" "nerts" "pels" 1 1
0.573269427 -0.0348155304153716 35 "R" "gezag" "macht" 1 1
0.533528328 -0.299552384885378 35 "R" "appel" "gezond" 1 1
0.559948087 -0.123556147501112 35 "R" "kever" "insect" 1 1
0.546843112 -0.210855440844964 35 "R" "ridder" "harnas" 1 1
0.453274608 -0.834165617204812 35 "R" "mixer" "keuken" 1 1
0.49328509 -0.567634257553465 35 "R" "chemie" "fysica" 1 1
0.493277282 -0.567686270844786 35 "R" "gamba" "scampi" 1 1
0.47998935 -0.656204339257824 35 "R" "patrijs" "jacht" 1 1
0.586619914 0.0541192505282228 35 "R" "vijgen" "dadels" 1 1
0.653636694 0.500554099597405 35 "R" "arbeid" "werk" 1 1
0.546861827 -0.210730770155021 35 "R" "oester" "mossel" 1 1
0.58698225 0.0565329656824326 35 "R" "specht" "snavel" 1 1
0.546846271 -0.210834397045363 35 "R" "radijs" "bitter" 1 1
0.853517652 1.8320687637835 35 "R" "servet" "tafel" 1 1
0.600240588 0.14485389252998 35 "R" "cement" "mortel" 1 1
0.453537971 -0.832411214484249 35 "R" "oven" "pizza" 1 1
0.426992565 -1.00924445417571 35 "U" "ezel" "vijver" 1 1
0.813505292 1.56552489376316 35 "U" "erwt" "balken" 1 1
0.666856647 0.588619323295957 35 "U" "satijn" "gevaar" 1 0
0.720182478 0.943851390756878 35 "U" "tenor" "bezem" 1 0
0.426845968 -1.01022101571103 35 "U" "alarm" "zetel" 1 1
0.466864467 -0.743636250506853 35 "U" "nonkel" "strand" 1 1
1.106966376 3.52042715470764 35 "U" "taxi" "gewei" 1 0
0.493268907 -0.567742061228343 35 "U" "wrat" "terras" 1 1
0.560316324 -0.121103122609186 35 "U" "sober" "getal" 1 1
0.586986899 0.0565639351741525 35 "U" "eclair" "veulen" 1 1
1.040295124 3.07629405365633 35 "U" "libel" "karig" 1 1
0.439914614 -0.923163729393359 35 "U" "absurd" "tijger" 1 1
0.520197451 -0.38835653306222 35 "U" "heks" "glad" 1 1
0.560301423 -0.121202386191919 35 "U" "lepel" "hevig" 1 1
0.4803496 -0.653804520072582 35 "U" "zomer" "smal" 1 1
0.773641765 1.29997248047786 35 "U" "orgel" "gebak" 1 1
0.799928725 1.47508407223275 35 "U" "poema" "stad" 1 1
0.48031944 -0.65400543206877 35 "U" "eland" "pakje" 1 1
0.799922764 1.40125981650419 36 "R" "soepel" "lenig" 1 1
0.413522035 -0.987989768333539 36 "R" "karton" "papier" 1 1
0.466862559 -0.658166827388655 36 "R" "pyjama" "nacht" 1 1
0.386994779 -1.15201698316026 36 "R" "slap" "zwak" 1 1
0.560185969 -0.081115849314177 36 "R" "vracht" "lading" 1 1
0.386982739 -1.15209143065179 36 "R" "matras" "zacht" 1 1
0.466860861 -0.658177326710966 36 "R" "hagel" "winter" 1 1
0.520200074 -0.328362492133309 36 "R" "netjes" "proper" 1 1
0.599966049 0.164858168050609 36 "R" "cape" "mantel" 1 1
0.546868443 -0.16346272673574 36 "R" "fazant" "vogel" 1 1
0.599937975 0.164684576781725 36 "R" "louter" "alleen" 1 1
0.49353379 -0.493249365253481 36 "R" "ekster" "zwart" 0 1
0.413288713 -0.989432479099319 36 "R" "marmer" "hard" 1 1
0.61351639 0.248644621281291 36 "R" "ajuin" "wenen" 1 1
0.440187991 -0.82310492335101 36 "R" "cactus" "plant" 1 1
0.746582627 1.07143926851439 36 "R" "sabel" "degen" 1 1
0.506944597 -0.410325699089567 36 "R" "slogan" "leuze" 1 1
0.559930861 -0.082693270466218 36 "R" "saldo" "geld" 1 1
0.480357796 -0.574721101282024 36 "U" "hengst" "opera" 1 1
0.493270963 -0.494874515656948 36 "U" "paniek" "geluid" 1 1
0.746840119 1.07303143076443 36 "U" "lepra" "zijde" 1 1
0.533527434 -0.245954807682529 36 "U" "ijzel" "tante" 1 1
0.586858213 0.0838078765509747 36 "U" "okapi" "wapen" 1 0
0.533272088 -0.247533700471031 36 "U" "nummer" "scherp" 1 1
0.706867695 0.825868083805634 36 "U" "vallei" "bizar" 1 1
0.866851568 1.8151038006616 36 "U" "matrak" "sappig" 1 0
0.626850784 0.331095799391161 36 "U" "venkel" "kerk" 1 1
0.533441842 -0.246484052673849 36 "U" "sauna" "lelijk" 1 1
0.586993098 0.0846419172399893 36 "U" "zakmes" "anijs" 1 1
0.506882489 -0.410709734372314 36 "U" "klank" "ziekte" 1 1
0.493503004 -0.493439725757999 36 "U" "tenger" "bestek" 1 1
0.640195131 0.413608520348477 36 "U" "cadeau" "warm" 1 1
0.506838322 -0.410982834235988 36 "U" "sofa" "bergen" 1 1
0.546849072 -0.163582504340269 36 "U" "ananas" "brand" 1 1
0.466879755 -0.658060498562705 36 "U" "intens" "wortel" 1 1
0.533682764 -0.244994348474874 36 "U" "balkon" "zebra" 1 1
0.639923275 0.411927540509706 36 "R" "boete" "straf" 0 1
0.519948423 -0.329918537456593 36 "R" "nerts" "pels" 1 0
0.573515356 0.00130436877990346 36 "R" "gezag" "macht" 1 1
0.546991169 -0.162703869356491 36 "R" "appel" "gezond" 1 1
0.453655094 -0.739833159514051 36 "R" "kever" "insect" 1 1
0.453274488 -0.742186578281764 36 "R" "ridder" "harnas" 1 1
0.546986818 -0.162730773096995 36 "R" "mixer" "keuken" 1 1
0.453528106 -0.740618370315968 36 "R" "chemie" "fysica" 1 1
0.466856599 -0.658203680133635 36 "R" "gamba" "scampi" 1 1
0.453523338 -0.740647852511951 36 "R" "patrijs" "jacht" 1 1
1.146595955 3.54486026936753 36 "R" "vijgen" "dadels" 1 1
0.453520685 -0.740664256930144 36 "R" "arbeid" "werk" 1 1
0.560310364 -0.0803466719296643 36 "R" "oester" "mossel" 1 1
0.640343308 0.414524750078811 36 "R" "specht" "snavel" 1 1
0.426968277 -0.904846995287354 36 "R" "radijs" "bitter" 1 1
0.559934497 -0.0826707878184422 36 "R" "servet" "tafel" 1 1
0.386977881 -1.15212146934896 36 "R" "cement" "mortel" 1 1
0.46685645 -0.658204601452259 36 "R" "oven" "pizza" 1 1
0.546842933 -0.163620463904267 36 "U" "ezel" "vijver" 1 1
0.773275554 1.23649088453465 36 "U" "erwt" "balken" 1 1
0.520190001 -0.328424776982331 36 "U" "satijn" "gevaar" 1 1
0.60018748 0.166227352643478 36 "U" "tenor" "bezem" 1 0
0.546819687 -0.163764201976379 36 "U" "alarm" "zetel" 1 1
0.52019465 -0.328396030604578 36 "U" "nonkel" "strand" 1 1
0.720014632 0.90716015033571 36 "U" "taxi" "gewei" 1 1
0.533500493 -0.246121393219859 36 "U" "wrat" "terras" 1 1
0.599882662 0.164342557338262 36 "U" "sober" "getal" 1 1
0.613513947 0.248629515365856 36 "U" "eclair" "veulen" 1 1
1.133650899 3.46481650300677 36 "U" "libel" "karig" 1 0
0.61351198 0.248617352723344 36 "U" "absurd" "tijger" 1 1
0.546992779 -0.16269391416867 36 "U" "heks" "glad" 1 1
0.53365922 -0.245139929184235 36 "U" "lepel" "hevig" 1 1
0.426635265 -0.90690612386303 36 "U" "zomer" "smal" 1 1
0.533643782 -0.245235387687086 36 "U" "orgel" "gebak" 1 1
1.280182481 4.37087204375374 36 "U" "poema" "stad" 1 1
0.573257446 -0.000290378108955801 36 "U" "eland" "pakje" 1 1
1.106829047 0.0333415286584684 37 "R" "soepel" "lenig" 1 1
0.480192751 -0.315883732695327 37 "R" "karton" "papier" 1 1
0.586600423 -0.256582592143059 37 "R" "pyjama" "nacht" 1 1
3.133233547 1.16265951684121 37 "R" "slap" "zwak" 1 1
12.48011112 6.37168712042716 37 "R" "vracht" "lading" 1 1
0.560034037 -0.271388075249125 37 "R" "matras" "zacht" 1 1
1.36017108 0.174529388747452 37 "R" "hagel" "winter" 1 1
0.586653411 -0.256553061858479 37 "R" "netjes" "proper" 1 1
1.013401866 -0.0187255665777025 37 "R" "cape" "mantel" 1 1
0.453513741 -0.330751981310008 37 "R" "fazant" "vogel" 1 1
0.466845036 -0.323322432446851 37 "R" "louter" "alleen" 1 1
0.506603777 -0.30116483192889 37 "R" "ekster" "zwart" 1 0
0.693506002 -0.19700396734145 37 "R" "marmer" "hard" 1 1
0.773512244 -0.152416379691747 37 "R" "ajuin" "wenen" 1 1
0.60019052 -0.249008812572766 37 "R" "cactus" "plant" 1 1
0.800142884 -0.137575087743956 37 "R" "sabel" "degen" 1 1
0.94711715 -0.0556661290963826 37 "R" "slogan" "leuze" 1 0
1.17351377 0.070505015623131 37 "R" "saldo" "geld" 1 1
1.346964478 0.16716933146305 37 "U" "hengst" "opera" 1 1
0.546851099 -0.278734944554092 37 "U" "paniek" "geluid" 1 1
1.066860676 0.0110671010559528 37 "U" "lepra" "zijde" 0 1
0.853514969 -0.107830752070935 37 "U" "ijzel" "tante" 1 1
1.026832223 -0.0112408103270053 37 "U" "okapi" "wapen" 1 1
0.533531666 -0.286157882708491 37 "U" "nummer" "scherp" 1 1
0.707073331 -0.189442876408572 37 "U" "vallei" "bizar" 1 1
0.706899941 -0.189539506891761 37 "U" "matrak" "sappig" 1 1
0.400306791 -0.360404287022584 37 "U" "venkel" "kerk" 1 1
0.70686698 -0.18955787610196 37 "U" "sauna" "lelijk" 1 1
0.933510125 -0.0632493426641339 37 "U" "zakmes" "anijs" 1 1
0.520206332 -0.293584109498227 37 "U" "klank" "ziekte" 1 1
0.61347276 -0.241606602127932 37 "U" "tenger" "bestek" 0 0
0.519933522 -0.293736146882844 37 "U" "cadeau" "warm" 1 1
0.560198665 -0.271296327840471 37 "U" "sofa" "bergen" 1 1
0.573655069 -0.263797055561193 37 "U" "ananas" "brand" 1 1
0.613280475 -0.241713762820359 37 "U" "intens" "wortel" 1 1
0.933508575 -0.0632502064812453 37 "U" "balkon" "zebra" 1 1
0.773321331 -0.152522775766706 37 "R" "boete" "straf" 1 1
0.680193543 -0.204423018876149 37 "R" "nerts" "pels" 1 1
1.626852036 0.323151048794383 37 "R" "gezag" "macht" 1 1
0.799918413 -0.137700185738026 37 "R" "appel" "gezond" 1 1
0.746612728 -0.167407516600597 37 "R" "kever" "insect" 1 1
0.720187485 -0.182134340520501 37 "R" "ridder" "harnas" 1 1
0.120196044 -0.516510387887641 37 "R" "mixer" "keuken" 0 0
0.866851151 -0.100398479676022 37 "R" "chemie" "fysica" 1 1
0.613650382 -0.241507613145378 37 "R" "gamba" "scampi" 1 1
0.626861572 -0.234144998962326 37 "R" "patrijs" "jacht" 1 1
10.0667181 5.02669990289943 37 "R" "vijgen" "dadels" 1 0
0.586596549 -0.256584751128536 37 "R" "arbeid" "werk" 1 1
0.573279321 -0.264006460433431 37 "R" "oester" "mossel" 1 1
0.480166495 -0.315898365199893 37 "R" "specht" "snavel" 1 1
0.666840971 -0.211864425440389 37 "R" "radijs" "bitter" 1 1
1.333203435 0.159500283454098 37 "R" "servet" "tafel" 1 1
0.506373465 -0.301293185120217 37 "R" "cement" "mortel" 1 1
0.693524718 -0.196993536889155 37 "R" "oven" "pizza" 1 1
0.466858894 -0.323314709364574 37 "U" "ezel" "vijver" 1 1
0.493515074 -0.308459183939992 37 "U" "erwt" "balken" 1 1
0.733616531 -0.174650314891889 37 "U" "satijn" "gevaar" 1 1
1.213508725 0.0927942585250588 37 "U" "tenor" "bezem" 1 0
0.426960528 -0.34555012308523 37 "U" "alarm" "zetel" 1 1
0.600192428 -0.249007749241767 37 "U" "nonkel" "strand" 1 1
0.640317321 -0.22664609171544 37 "U" "taxi" "gewei" 1 1
0.639933109 -0.226860213586407 37 "U" "wrat" "terras" 0 1
0.706864119 -0.189559470541157 37 "U" "sober" "getal" 1 1
0.760189414 -0.159841210998873 37 "U" "eclair" "veulen" 1 0
0.813629448 -0.130059007255594 37 "U" "libel" "karig" 1 1
0.453534871 -0.330740205532225 37 "U" "absurd" "tijger" 1 1
0.493508816 -0.308462671531917 37 "U" "heks" "glad" 1 1
0.733671129 -0.174619887352117 37 "U" "lepel" "hevig" 0 1
0.626899838 -0.234123673268401 37 "U" "zomer" "smal" 1 1
1.080162406 0.0184801733043366 37 "U" "orgel" "gebak" 1 1
0.506846368 -0.301029635634137 37 "U" "poema" "stad" 1 0
0.626968622 -0.234085339851504 37 "U" "eland" "pakje" 1 1
0.666845858 0.841065645482083 38 "R" "soepel" "lenig" 1 1
0.546803951 0.0428452845170019 38 "R" "karton" "papier" 1 1
0.56017977 0.131787982423189 38 "R" "pyjama" "nacht" 1 1
0.426850289 -0.754788290070607 38 "R" "slap" "zwak" 1 1
0.466839701 -0.488878128534925 38 "R" "vracht" "lading" 1 1
0.613256216 0.484720561916979 38 "R" "matras" "zacht" 1 1
0.479943991 -0.40174096656039 38 "R" "hagel" "winter" 1 1
0.520189703 -0.134126534544271 38 "R" "netjes" "proper" 1 1
0.613497376 0.48632415875296 38 "R" "cape" "mantel" 1 0
0.520177603 -0.134206993665665 38 "R" "fazant" "vogel" 1 1
0.613529086 0.486535014847125 38 "R" "louter" "alleen" 1 1
0.413571298 -0.843087128819246 38 "R" "ekster" "zwart" 1 1
0.506985009 -0.221931334339008 38 "R" "marmer" "hard" 1 1
0.480349869 -0.399042075050212 38 "R" "ajuin" "wenen" 1 1
0.520204425 -0.134028640396738 38 "R" "cactus" "plant" 1 1
1.440310836 5.98423197266321 38 "R" "sabel" "degen" 0 1
0.57353425 0.220588786346613 38 "R" "slogan" "leuze" 0 1
0.440183282 -0.666130364258042 38 "R" "saldo" "geld" 1 1
0.480306089 -0.399333190780347 38 "U" "hengst" "opera" 1 1
0.533666611 -0.0445116439006797 38 "U" "paniek" "geluid" 1 1
1.066849589 3.50089612073602 38 "U" "lepra" "zijde" 1 0
0.840182424 1.9936695963754 38 "U" "ijzel" "tante" 1 1
0.720178783 1.19570368571934 38 "U" "okapi" "wapen" 1 1
0.439995945 -0.667376064293131 38 "U" "nummer" "scherp" 1 1
0.533522666 -0.0454688082171308 38 "U" "vallei" "bizar" 1 1
0.546863496 0.043241229837944 38 "U" "matrak" "sappig" 1 1
0.479954213 -0.401672995226597 38 "U" "venkel" "kerk" 1 1
0.493533432 -0.311377786139292 38 "U" "sauna" "lelijk" 1 1
0.573509932 0.220427083461154 38 "U" "zakmes" "anijs" 1 1
0.466995031 -0.487845259499708 38 "U" "klank" "ziekte" 1 1
0.426670849 -0.755981478892337 38 "U" "tenger" "bestek" 1 1
0.466875046 -0.48864310145677 38 "U" "cadeau" "warm" 1 1
0.493518442 -0.311477462356622 38 "U" "sofa" "bergen" 1 1
0.533512294 -0.0455377769780479 38 "U" "ananas" "brand" 1 1
0.400202781 -0.931981271973001 38 "U" "intens" "wortel" 1 1
0.586608946 0.307529162598956 38 "U" "balkon" "zebra" 1 1
0.440216094 -0.665912180399266 38 "R" "boete" "straf" 1 1
0.506583691 -0.224599904064594 38 "R" "nerts" "pels" 0 0
0.400327653 -0.931150933840216 38 "R" "gezag" "macht" 1 1
0.466831654 -0.488931637175409 38 "R" "appel" "gezond" 1 1
0.453526288 -0.577405856860144 38 "R" "kever" "insect" 1 1
0.493538201 -0.31134607460624 38 "R" "ridder" "harnas" 1 1
0.520180285 -0.134189159668675 38 "R" "mixer" "keuken" 1 1
0.520191312 -0.13411583547598 38 "R" "chemie" "fysica" 1 1
0.466965795 -0.48803966469583 38 "R" "gamba" "scampi" 1 0
0.506955743 -0.222125939020555 38 "R" "patrijs" "jacht" 1 1
0.573527515 0.220544001868713 38 "R" "vijgen" "dadels" 1 1
0.453643799 -0.576624465801125 38 "R" "arbeid" "werk" 1 1
0.493535191 -0.311366089643876 38 "R" "oester" "mossel" 1 1
0.559933543 0.130150692498935 38 "R" "specht" "snavel" 1 0
0.519954085 -0.135693279772752 38 "R" "radijs" "bitter" 1 1
0.413637936 -0.842644018494332 38 "R" "servet" "tafel" 1 1
0.586993992 0.310089531430052 38 "R" "cement" "mortel" 1 1
0.587004662 0.31016048174619 38 "R" "oven" "pizza" 1 1
0.50686121 -0.222754537543096 38 "U" "ezel" "vijver" 1 1
0.546842515 0.0431017163812531 38 "U" "erwt" "balken" 1 1
0.520147204 -0.134409132246761 38 "U" "satijn" "gevaar" 1 1
0.586934268 0.309692395846074 38 "U" "tenor" "bezem" 1 0
0.413503975 -0.843534794061362 38 "U" "alarm" "zetel" 1 1
0.47994715 -0.401719960745143 38 "U" "nonkel" "strand" 1 1
0.599945784 0.396212655793485 38 "U" "taxi" "gewei" 1 1
0.41353178 -0.84334990432001 38 "U" "wrat" "terras" 1 1
0.546840847 0.0430906249916261 38 "U" "sober" "getal" 1 1
0.65326947 0.750789261169378 38 "U" "eclair" "veulen" 1 1
0.586887896 0.309384044575224 38 "U" "libel" "karig" 0 1
0.3868559 -1.02073154623829 38 "U" "absurd" "tijger" 1 1
0.493494511 -0.311636591880099 38 "U" "heks" "glad" 1 1
0.54686439 0.0432471745036075 38 "U" "lepel" "hevig" 1 1
0.440148652 -0.666360636933569 38 "U" "zomer" "smal" 1 1
0.42697379 -0.753967068421741 38 "U" "orgel" "gebak" 1 1
0.546977699 0.0440006243041063 38 "U" "poema" "stad" 1 0
0.760188222 1.4617470170752 38 "U" "eland" "pakje" 1 0
0.640161157 1.26735682359392 39 "R" "soepel" "lenig" 0 0
0.453540772 -0.359770158406998 39 "R" "karton" "papier" 1 1
0.453659892 -0.358731561438634 39 "R" "pyjama" "nacht" 1 1
0.413646132 -0.707608071083113 39 "R" "slap" "zwak" 1 1
0.50686413 0.105151584052671 39 "R" "vracht" "lading" 1 1
0.480224252 -0.127119206145369 39 "R" "matras" "zacht" 1 1
0.453314722 -0.361741068788955 39 "R" "hagel" "winter" 1 1
0.4803271 -0.126222483336418 39 "R" "netjes" "proper" 1 1
0.440182328 -0.476241275267829 39 "R" "cape" "mantel" 1 1
0.373647362 -1.0563538842152 39 "R" "fazant" "vogel" 1 0
0.413648218 -0.707589883429688 39 "R" "louter" "alleen" 1 1
0.399932086 -0.827179650999218 39 "R" "ekster" "zwart" 1 1
0.533268631 0.335370142563147 39 "R" "marmer" "hard" 0 1
0.533521175 0.337572051837648 39 "R" "ajuin" "wenen" 1 0
0.400195539 -0.824882627098056 39 "R" "cactus" "plant" 1 1
0.893530965 3.47646624656071 39 "R" "sabel" "degen" 1 0
0.560342133 0.571421662880479 39 "R" "slogan" "leuze" 1 0
0.346875221 -1.28977786406088 39 "R" "saldo" "geld" 1 1
0.906841159 3.59251667584831 39 "U" "hengst" "opera" 1 1
0.466981709 -0.242579792220183 39 "U" "paniek" "geluid" 1 1
0.53352648 0.337618305673421 39 "U" "lepra" "zijde" 1 1
0.466980428 -0.242590961148293 39 "U" "ijzel" "tante" 1 0
0.49326551 -0.0134136065612979 39 "U" "okapi" "wapen" 0 1
0.573284268 0.684263017608144 39 "U" "nummer" "scherp" 1 0
0.413277984 -0.710817921626341 39 "U" "vallei" "bizar" 1 1
0.719895422 1.96255297792353 39 "U" "matrak" "sappig" 1 1
0.400312036 -0.823866899839632 39 "U" "venkel" "kerk" 1 1
0.413502038 -0.7088644141956 39 "U" "sauna" "lelijk" 1 1
0.533554614 0.337863603583998 39 "U" "zakmes" "anijs" 1 1
0.399946094 -0.827057516459822 39 "U" "klank" "ziekte" 1 1
0.49350214 -0.0113504500752001 39 "U" "tenger" "bestek" 1 0
0.440181285 -0.476250369094542 39 "U" "cadeau" "warm" 1 1
0.453644395 -0.358866678440135 39 "U" "sofa" "bergen" 1 0
0.520187497 0.221316867586946 39 "U" "ananas" "brand" 1 1
0.506860495 0.105119890802335 39 "U" "intens" "wortel" 1 1
0.413280338 -0.710797397304116 39 "U" "balkon" "zebra" 1 1
0.466972709 -0.242658262441097 39 "R" "boete" "straf" 1 1
0.466962874 -0.242744012954729 39 "R" "nerts" "pels" 0 0
0.453504264 -0.360088468498679 39 "R" "gezag" "macht" 1 1
0.57349813 0.686127661873157 39 "R" "appel" "gezond" 1 1
0.493260413 -0.0134580468630756 39 "R" "kever" "insect" 1 1
0.560103357 0.56933979560615 39 "R" "ridder" "harnas" 1 1
0.426979631 -0.591354447517916 39 "R" "mixer" "keuken" 1 1
0.520183563 0.221282567381493 39 "R" "chemie" "fysica" 1 1
0.58683604 0.802419744565515 39 "R" "gamba" "scampi" 1 0
0.400186598 -0.824960582903077 39 "R" "patrijs" "jacht" 1 1
0.520194292 0.221376112603736 39 "R" "vijgen" "dadels" 1 1
0.453640938 -0.358896819723879 39 "R" "arbeid" "werk" 1 1
0.666852713 1.50007818980045 39 "R" "oester" "mossel" 1 1
0.386845142 -0.941283582862476 39 "R" "specht" "snavel" 1 1
0.453677595 -0.358577210514096 39 "R" "radijs" "bitter" 1 1
0.386991709 -0.940005677877064 39 "R" "servet" "tafel" 1 1
0.546857119 0.453846993146194 39 "R" "cement" "mortel" 1 1
0.426996052 -0.591211274240402 39 "R" "oven" "pizza" 1 1
0.42661196 -0.594560139139435 39 "U" "ezel" "vijver" 1 1
0.840184271 3.01134103953713 39 "U" "erwt" "balken" 1 0
0.386868834 -0.941077014365377 39 "U" "satijn" "gevaar" 1 1
0.426603466 -0.594634197590152 39 "U" "tenor" "bezem" 1 1
0.413256645 -0.711003974520129 39 "U" "alarm" "zetel" 1 1
0.506622911 0.10304841647282 39 "U" "nonkel" "strand" 1 1
0.600188494 0.918838635134871 39 "U" "taxi" "gewei" 1 1
0.360194743 -1.17364610474877 39 "U" "wrat" "terras" 1 1
0.506978154 0.106145749438171 39 "U" "sober" "getal" 0 0
0.520184517 0.22129088522491 39 "U" "eclair" "veulen" 1 1
0.680167854 1.61617175155281 39 "U" "libel" "karig" 0 0
0.400174975 -0.825061922833931 39 "U" "absurd" "tijger" 1 1
0.693603873 1.73331923812335 39 "U" "heks" "glad" 1 1
0.41356805 -0.708288861281936 39 "U" "lepel" "hevig" 1 1
0.52019906 0.221417684382994 39 "U" "zomer" "smal" 1 1
0.373521239 -1.05745353973435 39 "U" "orgel" "gebak" 1 1
0.38684997 -0.941241487948412 39 "U" "poema" "stad" 1 1
0.45365721 -0.358754945564467 39 "U" "eland" "pakje" 1 1
0.520202041 -0.873022284937618 40 "R" "soepel" "lenig" 1 1
0.427060604 -1.33976281456607 40 "R" "karton" "papier" 1 1
0.959973514 1.33071406308011 40 "R" "pyjama" "nacht" 1 1
0.573260486 -0.607141410450338 40 "R" "slap" "zwak" 1 1
1.160229087 2.3342136354892 40 "R" "vracht" "lading" 1 1
0.999928355 1.53093154146795 40 "R" "matras" "zacht" 1 1
0.626867592 -0.338511143920433 40 "R" "hagel" "winter" 1 1
0.546919405 -0.739139052884455 40 "R" "netjes" "proper" 1 1
0.519944727 -0.874311709671754 40 "R" "cape" "mantel" 1 1
0.733517349 0.195920851872432 40 "R" "fazant" "vogel" 1 1
0.626976252 -0.33796663840728 40 "R" "louter" "alleen" 1 1
0.626837671 -0.338661080874777 40 "R" "ekster" "zwart" 1 1
0.706861794 0.0623473505505637 40 "R" "marmer" "hard" 1 1
0.533622563 -0.805770782835817 40 "R" "ajuin" "wenen" 1 1
0.49351269 -1.00676514120448 40 "R" "cactus" "plant" 1 1
0.919956505 1.13018505497809 40 "R" "sabel" "degen" 1 1
0.639932871 -0.273039798012344 40 "R" "slogan" "leuze" 0 1
0.439926833 -1.27528892699033 40 "R" "saldo" "geld" 1 1
1.426982522 3.67094026911531 40 "U" "hengst" "opera" 1 1
0.546847939 -0.739497175753984 40 "U" "paniek" "geluid" 1 1
0.906971931 1.06511812944032 40 "U" "lepra" "zijde" 1 1
0.586986542 -0.538358848644364 40 "U" "ijzel" "tante" 1 1
0.533516526 -0.806302144248463 40 "U" "okapi" "wapen" 1 1
0.626850009 -0.338599253992563 40 "U" "nummer" "scherp" 1 1
0.639928162 -0.273063395255685 40 "U" "vallei" "bizar" 1 1
0.720189273 0.129132605399831 40 "U" "matrak" "sappig" 1 0
0.733514905 0.195908604757817 40 "U" "venkel" "kerk" 0 1
0.546809018 -0.739692212557567 40 "U" "sauna" "lelijk" 1 1
0.906788707 1.06419997668731 40 "U" "zakmes" "anijs" 1 1
0.959931731 1.33050468452447 40 "U" "klank" "ziekte" 1 1
